ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
367286401,Photo,Northern Fulmar,Fulmarus glacialis,,Sharon J,2021-09-06,2021,9,6,1240,United States,US-CA-001,California,Alameda,Gilman St. waterfront,37.8778939,-122.3097638,"",Molting,Unspecified,"","",,,,,,,S94295181,"",,,,"Pale gull-sized bird with terrible feathers (though molting in a few new ones), probably juvenile. Obvious tubenose. Photos. Found by Alex Henry. Drifted to shore, beached itself. Taken to International Bird Rescue* in Fairfield. Still alive on delivery.  *beached pelagic birds such as alcids and tubenoses are often in trouble. IBRRC is the best-equipped of our local rescue centers to help aquatic birds. Their contract info is: https://www.birdrescue.org/contact/found-a-bird/helping-a-debilitated-bird/  Found an aquatic bird? Call and let us know: International Bird Rescue San Francisco Bay Center 4369 Cordelia Road Fairfield, California 94534  Call our Northern California Bird HelpLine at 707.207.0380   Extension 110  Hours: 8:00 a.m. – 5:00 p.m.",Fulmarus glacialis,norful,Species,6758,,4.00,2,"",974,1600
319792351,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Sharon J,2021-03-25,2021,3,25,1325,United States,US-CA-001,California,Alameda,South Berkeley residential,37.8600606,-122.2629882,"",,Unspecified,"","",,,,,,,S84083562,"",,,,"Two simultaneously, first seen together two days ago. I suspect only one has been coming daily this winter and the second is a more recent arrival based on relative boldness",Melospiza lincolnii,linspa,Species,32220,,4.00,2,,1184,1600
283601861,Photo,"Wilson's Snipe",Gallinago delicata,,Sharon J,2020-11-28,2020,11,28,1051,United States,US-CA-013,California,Contra Costa,EBMUD--Valle Vista Staging Area (permit required),37.8212430,-122.1393013,"",,Unspecified,"","",,,,,,,S76818750,"",,,,"Counted 23, then double-counted and got 27. Megan concurred, calling it snipeapalooza. Triple counted and only got 22. Quad-counted: 22, quint-counted got 29.",Gallinago delicata,wilsni1,Species,5998,,4.00,2,,1144,1600
282325221,Photo,Double-crested Cormorant,Nannopterum auritum,,Sharon J,2020-11-23,2020,11,23,1027,United States,US-CA-001,California,Alameda,Lake Temescal,37.8467336,-122.2303775,"",Foraging or Eating,Unspecified,"","",,,,,,,S76607303,"",,,,,Nannopterum auritum,doccor,Species,6999,,4.00,2,"",1067,1600
271393391,Photo,Willet,Tringa semipalmata,,Sharon J,2020-10-15,2020,10,15,1256,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",Vocalizing,Unspecified,"","",,,,,,,S74862926,"",,,squabbling over position,"tried counting individuals in batches along riprap. No doubt there was quite a bit of double-counting due to difficulty matching landmarks from different perspectives, but there were also many missed because they were hiding between the rocks.",Tringa semipalmata,willet1,Species,5984,,4.00,2,"",1149,1600
271389691,Photo,Marbled Godwit,Limosa fedoa,,Sharon J,2020-10-15,2020,10,15,1256,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S74862926,"",,,,"only about 50 on high-tide roost; I believe this was due to someone fishing on the rip-rap in the most westerly section where they prefer to congregate. Count was estimated by 50s on mudflat at end of outing.",Limosa fedoa,margod,Species,5832,,4.00,2,,1115,1600
265001111,Photo,Clay-colored Sparrow,Spizella pallida,,Sharon J,2020-09-22,2020,9,22,1429,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73944226,"",,,,"Refound by Teale Fristoe and Derek Heins in fennel near fence dividing off-leash dog area from natural preserve. Loosely associating with Chipping Sparrow. Bright, warm tones for a sparrow. Malar stripe distinct, and buff rather than grey tones to chest and flanks.",Spizella pallida,clcspa,Species,31911,,4.00,2,,1216,1569
226821931,Photo,Oak Titmouse,Baeolophus inornatus,,Sharon J,2020-04-24,2020,4,24,1030,United States,US-CA-001,California,Alameda,South Berkeley residential,37.8600606,-122.2629882,Juvenile – 1,,Unspecified,"","",,,,,,,S67727607,"",,,,,Baeolophus inornatus,oaktit,Species,21342,,4.00,2,,1158,1600
215526511,Photo,"Nutting's Flycatcher",Myiarchus nuttingi,,Sharon J,2020-02-02,2020,2,2,617,Costa Rica,CR-G,Guanacaste,,Liberia--Hilton Garden Inn (airport),10.5918134,-85.5308175,"",,Unspecified,"","",,,,,,,S64040457,"",,,,"ID based on smaller bill, yellowish wash to secondary fringes, dark web of undertail feathers not extending to tip as in Ash-throated.",Myiarchus nuttingi,nutfly,Species,16659,,4.00,2,,1247,1600
207868581,Photo,Yellow-throated Vireo,Vireo flavifrons,,Sharon J,2020-01-28,2020,1,28,1058,Costa Rica,CR-G,Guanacaste,,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",9.9863072,-85.6239331,"",,Unspecified,"","",,,,,,,S63885772,"",,,,,Vireo flavifrons,yetvir,Species,18374,,4.00,2,,1067,1600
192868921,Photo,Ring-billed Gull,Larus delawarensis,,Sharon J,2019-12-11,2019,12,11,1347,United States,US-CA-001,California,Alameda,Emeryville watergate boardwalk,37.8396315,-122.3069072,"",,Unspecified,"","",,,,,,,S62229843,"",,,,,Larus delawarensis,ribgul,Species,6263,,4.00,2,,1067,1600
185441151,Photo,Bar-tailed Godwit,Limosa lapponica,Limosa fedoa -- Marbled Godwit,Sharon J,2019-11-01,2019,11,1,1337,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,Juvenile – 1,,Unspecified,"","",,,,,,,S61100440,"",,,you can see its tongue!,"Continuing at high tide roost near commercial truck turnaround sign. Mostly sleeping, preening a bit.",Limosa lapponica,batgod,Species,5822,,4.00,2,,1067,1600
185415731,Photo,Bar-tailed Godwit,Limosa lapponica,Limosa fedoa -- Marbled Godwit,Sharon J,2019-11-01,2019,11,1,1337,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,Juvenile – 1,,Unspecified,"","",,,,,,,S61100440,"",,,,"Continuing at high tide roost near commercial truck turnaround sign. Mostly sleeping, preening a bit.",Limosa lapponica,batgod,Species,5822,,4.00,2,,1067,1600
185273271,Photo,Bar-tailed Godwit,Limosa lapponica,Limosa fedoa -- Marbled Godwit,Sharon J,2019-10-31,2019,10,31,1352,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,Juvenile – 1,"",Unspecified,"","",,,,,,,S61077051,"",,,,"Small Godwit (long pink and black bill) lacking rusty tones of marbled. Quite different feather patterning - rather than horizontal internal bars, irregular (leaf-shaped?) solid dark grey-brown with white/buff edging. White belly with just a hint of streaking on flanks, long black primaries extending well beyond black-and-white striped tail. Roosting in company of Marbled Godwits, Willets, mainly sleeping with breaks to preen.  Saw approx 3 PM across from exit to harbor-master's office parking.",Limosa lapponica,batgod,Species,5822,,4.00,2,Multiple species,1175,1600
155534011,Photo,California Quail,Callipepla californica,,Sharon J,2019-05-02,2019,5,2,1257,United States,US-CA-001,California,Alameda,Sycamore Grove Park - Arroyo Entrance,37.6249019,-121.7573611,"",,Unspecified,"","",,,,,,,S55697038,"",,,,,Callipepla californica,calqua,Species,978,,4.00,2,,1134,1600
139413631,Photo,Song Sparrow,Melospiza melodia,,Sharon J,2019-02-06,2019,2,6,745,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S52436303,"",,,,,Melospiza melodia,sonspa,Species,32187,,4.00,2,,,
139413351,Photo,Short-billed Gull,Larus brachyrhynchus,,Sharon J,2019-02-06,2019,2,6,745,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S52436303,"",,,,,Larus brachyrhynchus,mewgul2,Species,6261,,4.00,2,,,
139342331,Photo,Great Egret,Ardea alba,,Sharon J,2019-02-06,2019,2,6,745,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S52436303,"",,,,,Ardea alba,greegr,Species,7200,,4.00,2,,,
130981441,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sharon J,2018-12-08,2018,12,8,903,United States,US-CA-067,California,Sacramento,Cosumnes River Preserve,38.2658235,-121.4394915,"",,Unspecified,"","",,,,,,,S50582791,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,2,,1111,1600
103956801,Photo,Black Oystercatcher,Haematopus bachmani,,Sharon J,2018-05-15,2018,5,15,1631,United States,US-CA-001,California,Alameda,Seaplane Lagoon,37.7772786,-122.3014784,"",,Unspecified,"","",,,,,,,S45718155,"",,,,,Haematopus bachmani,blkoys,Species,5611,,4.00,2,,1192,1600
90532251,Photo,Tree Swallow,Tachycineta bicolor,,Sharon J,2018-03-17,2018,3,17,735,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S43766346,"",,,,,Tachycineta bicolor,treswa,Species,23074,,4.00,2,,1101,1600
86364031,Photo,Osprey,Pandion haliaetus,,Sharon J,2018-02-17,2018,2,17,1515,United States,US-CA-041,California,Marin,Bon Tempe Lake,37.9574291,-122.6097822,"",,Unspecified,"","",,,,,,,S42910772,"",,,,vocalizing near constantly,Pandion haliaetus,osprey,Species,7429,,4.00,2,,1105,1600
84548981,Photo,American Coot,Fulica americana,,Sharon J,2018-02-03,2018,2,3,1533,United States,US-CA-001,California,Alameda,Rotary Nature Center,37.8071944,-122.2559479,"",,Unspecified,"","",,,,,,,S42471240,"",,,,,Fulica americana,y00475,Species,5311,,4.00,2,,1067,1600
79655971,Photo,Pine Warbler,Setophaga pinus,,Sharon J,2017-12-28,2017,12,28,1250,United States,US-VA-059,Virginia,Fairfax,Belle Haven Park--Picnic Area,38.7798000,-77.0524000,"",,Unspecified,"","",,,,,,,S41376493,"",,,,,Setophaga pinus,pinwar,Species,32853,,4.00,2,,1181,1600
78150441,Photo,Long-billed Curlew,Numenius americanus,,Sharon J,2017-12-13,2017,12,13,1355,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Winton Ave. access and parking area,37.6465875,-122.1467042,"",,Unspecified,"","",,,,,,,S41073204,"",,,,,Numenius americanus,lobcur,Species,5811,,4.00,2,,1156,1600
78101651,Photo,Greater White-fronted Goose,Anser albifrons,,Sharon J,2017-12-13,2017,12,13,1355,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Winton Ave. access and parking area,37.6465875,-122.1467042,"",,Unspecified,"","",,,,,,,S41073204,"",,,,,Anser albifrons,gwfgoo,Species,253,,4.00,2,,1164,1600
72409531,Photo,Black-crowned Night-Heron,Nycticorax nycticorax,,Sharon J,2017-10-19,2017,10,19,1305,United States,US-CA-001,California,Alameda,Berkeley Aquatic Park,37.8558130,-122.2977448,"",,Unspecified,"","",,,,,,,S40017405,"",,,,,Nycticorax nycticorax,bcnher,Species,7227,,4.00,2,,765,1200
72128571,Photo,Black-crowned Night-Heron,Nycticorax nycticorax,,Sharon J,2017-10-16,2017,10,16,1313,United States,US-CA-001,California,Alameda,Lake Temescal,37.8467336,-122.2303775,"",,Unspecified,"","",,,,,,,S39965066,"",,,,,Nycticorax nycticorax,bcnher,Species,7227,,4.00,2,,864,1200
65614511,Photo,Red-necked Phalarope,Phalaropus lobatus,,Sharon J,2017-08-08,2017,8,8,1403,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S38551845,"",,,,,Phalaropus lobatus,renpha,Species,5965,,4.00,2,,1278,1649
30906081,Photo,Western Kingbird,Tyrannus verticalis,,Sharon J,2016-07-04,2016,7,4,1230,United States,US-CA-001,California,Alameda,Pacific Commons Linear Park,37.4951201,-121.9796026,"",,Unspecified,"","",,,,,,,S30533785,"",,,,,Tyrannus verticalis,weskin,Species,16687,,4.00,2,,1139,1561
30347381,Photo,Greater White-fronted Goose,Anser albifrons,,Sharon J,2016-06-18,2016,6,18,1248,United States,US-CA-001,California,Alameda,Lake Chabot Marina,37.7171730,-122.1036172,"",,Unspecified,"","",,,,,,,S30284855,"",,,,"Continuing. Very confused bird. Still keeping company with 2 Canada Goose hybrids as reported by other observors. Hanging around fishers, perhaps begging for scraps.",Anser albifrons,gwfgoo,Species,253,,4.00,2,,899,1200
30241821,Photo,Red-shouldered Hawk,Buteo lineatus,,Sharon J,2016-06-15,2016,6,15,1138,United States,US-CA-013,California,Contra Costa,Redwood Regional Park (CC Co.),37.8218532,-122.1738052,Adult,,Unspecified,"","",,,,,,,S30244245,"",,,,,Buteo lineatus,reshaw,Species,7984,,4.00,2,,900,1200
371685231,Photo,Greater White-fronted Goose,Anser albifrons,,Sharon J,2021-09-22,2021,9,22,1118,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Albany access,37.8903260,-122.3147650,"",,Unspecified,"","",,,,,,,S95027821,"",,,,"No white front - juvenile? Rather fresh scaled scaps and coverts. Dull pink bill with black tip. Orange legs. Brown head and back, dark brown primaries. White underparts. Flew in and swam into grasses at edge of mudflats. By itself but relative to gulls didn't seem so huge as to assume domestic.",Anser albifrons,gwfgoo,Species,255,,3.67,3,,1163,1600
359718831,Photo,Semipalmated Sandpiper,Calidris pusilla,,Sharon J,2021-08-07,2021,8,7,1459,United States,US-CA-001,California,Alameda,"Hayward Regional Shoreline--Frank's Dump",37.6540967,-122.1544504,Juvenile – 1,Foraging or Eating,Unspecified,"","",,,,,,,S92918802,"",,,,"Continuing. Very crisp plumage, strongly scalloped coverts, very white supercilium. Black button eye stands out. No streaking on chest. A little buff on upper breast and some brown on auriculars, but otherwise fairly black and white, with dark lores. Beware: several westerns show nearly identical plumage, so focus on bill length and shape. Ridiculous number of photos taken. Entire class of master birders came over and also saw.",Calidris pusilla,semsan,Species,5900,,3.67,3,"",1072,1600
277624821,Photo,Broad-winged Hawk,Buteo platypterus,,Sharon J,2020-11-05,2020,11,5,1129,United States,US-CA-001,California,Alameda,Joaquin Miller Park,37.8126997,-122.1883535,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S75876221,"",,,,"Similar to juvenile broad-wing in raptor id guide. Pale underwings, including light patagium, pale throat contrasting with face, heavily speckled sides, faintly banded tail, dark-tipped primaries.  Circled Joaquin-Miller park (Browning Monument) then headed east.",Buteo platypterus,brwhaw,Species,7993,,3.67,3,"",938,1315
349699761,Photo,"Lewis's Woodpecker",Melanerpes lewis,,Sharon J,2021-06-22,2021,6,22,1324,United States,US-CA-013,California,Contra Costa,EBMUD--Valle Vista Staging Area (permit required),37.8212430,-122.1393013,"",,Unspecified,"","",,,,,,,S90621169,"",,,,"Continuing on snag short of stable. (seen around 1:30) After a few minutes flew to telephone pole. Seen again on way back around 3:30 on top of dead pine a bit beyond the stable. Light grey nape and breast, pink belly very dark green metallic back , wings and top of head. Red cheeks.",Melanerpes lewis,lewwoo,Species,10564,,3.33,6,,1131,1600
405778521,Photo,Tropical Kingbird,Tyrannus melancholicus,,Sharon J,2022-01-14,2022,1,14,1333,United States,US-CA-001,California,Alameda,Berkeley Aquatic Park,37.8558130,-122.2977448,"",,Unspecified,"","",,,,,,,S100739091,"",,,,"Continuing (first reported at this location on 1/7 by Marilyn Kinch, but seems very likely to be the same bird that was hanging out on Carleton and Matthews most of December)  just South of playground. Caught sight of flying from cottonwoods to pine above the restroom, then back. Large size compared to YRWA, bright yellow belly, and dark eyeline were all the field marks I got at the fist look, but once it had returned to the cottonwoods I could also make out the white chin, yellow upper chest, thick black bill, and dark underside to outer tail feathers.",Tyrannus melancholicus,trokin,Species,16783,,4.00,2,,1315,1600
259775401,Photo,Western Wood-Pewee,Contopus sordidulus,,Sharon J,2020-09-02,2020,9,2,1445,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S73117738,"",,,,"wanted it to be WiFl, but mandible too dark, . Never vocalized that i heard. Long wings, not much by way of eyering, wingbars not very prominant.",Contopus sordidulus,wewpew,Species,16130,,4.00,2,,1322,1600
259775391,Photo,Western Wood-Pewee,Contopus sordidulus,,Sharon J,2020-09-02,2020,9,2,1445,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S73117738,"",,,,"wanted it to be WiFl, but mandible too dark, . Never vocalized that i heard. Long wings, not much by way of eyering, wingbars not very prominant.",Contopus sordidulus,wewpew,Species,16130,,4.00,2,,1220,1600
259775371,Photo,Western Wood-Pewee,Contopus sordidulus,,Sharon J,2020-09-02,2020,9,2,1445,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S73117738,"",,,,"wanted it to be WiFl, but mandible too dark, . Never vocalized that i heard. Long wings, not much by way of eyering, wingbars not very prominant.",Contopus sordidulus,wewpew,Species,16130,,4.00,2,,1155,1600
259386521,Photo,tern sp.,Sterninae sp.,,Sharon J,2020-08-31,2020,8,31,1529,United States,US-CA-001,California,Alameda,Albany Mudflats,37.8923310,-122.3117995,"",,Unspecified,"","",,,,,,,S73050654,"",,,,"every photo I've found of Forster's with this extensive of a dark cap still had orange on their bills. Commons with a black bill showed a carpal bar.",Sterninae sp.,tern1,Spuh,6510,,4.00,2,,998,1531
197403121,Photo,California Thrasher,Toxostoma redivivum,,Sharon J,2015-05-06,2015,5,6,1200,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP--summit,37.8816544,-121.9138440,"",,Unspecified,"","",,,,,,,S25462595,"",,,,,Toxostoma redivivum,calthr,Species,27120,,4.00,2,,877,1200
197403041,Photo,Common Murre,Uria aalge,,Sharon J,2015-08-24,2015,8,24,1920,United States,US-CA-001,California,Alameda,Brickyard Cove (ALA Co.),37.8613281,-122.3038056,"",,Unspecified,"","",,,,,,,S24751748,"",,,,,Uria aalge,commur,Species,6189,,4.00,2,,826,1200
127892681,Photo,Marsh Wren,Cistothorus palustris,,Sharon J,2018-12-08,2018,12,8,1343,United States,US-CA-077,California,San Joaquin,US-CA-Thornton-24500 N Staten Island Rd,38.2139050,-121.4996890,"",,Unspecified,"","",,,,,,,S50582815,"",,,,,Cistothorus palustris,marwre,Species,26268,,4.00,2,,1208,1600
112935361,Photo,Wandering Tattler,Tringa incana,,Sharon J,2018-08-30,2018,8,30,1432,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,"",,Unspecified,"","",,,,,,,S48178008,"",,,,"Smooth gray Willet-like, with white eye arcs, yellow legs, leye-sized, slender attenuated appearance with long wings crossed over back, frenetic running about on rocks bobbing tail.",Tringa incana,wantat1,Species,6033,,4.00,2,,3024,4032
70228791,Photo,Orange-crowned Warbler,Leiothlypis celata,,Sharon J,2017-09-27,2017,9,27,921,United States,US-CA-041,California,Marin,Hamilton Wetlands,38.0578151,-122.5078261,"",,Unspecified,"","",,,,,,,S39422420,"",,,,,Leiothlypis celata,orcwar,Species,32693,,4.00,2,,889,1200
